"","treatment","theft","communication","subject","group","period","profit","totalprofit","e","type","group1_id","invest","sum_invest","sum_invest_sq","surplus_value","surplus_share","profit_private","profit1","coop_index","group2_id","sum_invest_g1","sum_invest_g1_sq","sum_invest_g2","surplus_loss","surplus_loss_per","assigned","points","points_assigned","profit2","points_received","points_received_loss","gender","age","gpa"
"103.6",2,2,1,221207,2212,7,54.74375,327.58125,50,2,0,50,NA,NA,266.975,66.74375,0,66.74375,1,2,59,3481,100,133.4875,0,0,0,0,54.74375,4,12,"2",21,3.5
"103.7",2,2,1,221207,2212,8,43.74375,371.325,50,2,0,50,NA,NA,294.975,73.74375,0,73.74375,1,2,69,4761,50,73.74375,0,0,0,0,43.74375,10,30,"2",21,3.5
"103.8",2,2,1,221207,2212,9,34.4,405.725,50,2,0,50,NA,NA,257.6,64.4,0,64.4,1,2,56,3136,50,64.4,0,0,0,0,34.4,10,30,"2",21,3.5
"103.9",2,2,1,221207,2212,10,31.775,437.5,50,2,0,50,NA,NA,223.1,55.775,0,55.775,1,2,46,2116,50,55.775,0,0,0,0,31.775,8,24,"2",21,3.5
"103.10",2,2,1,221207,2212,11,22.5,460,50,2,0,50,NA,NA,270,67.5,0,67.5,1,2,60,3600,95,128.25,0,0,0,0,22.5,15,45,"2",21,3.5
"103.11",2,2,1,221207,2212,12,24.59375,484.59375,50,2,0,50,NA,NA,254.375,63.59375,0,63.59375,1,2,55,3025,50,63.59375,0,0,0,0,24.59375,13,39,"2",21,3.5
"103.12",2,2,1,221207,2212,13,15.44375,500.0375,50,2,0,50,NA,NA,289.775,72.44375,0,72.44375,1,2,67,4489,65,94.176875,0,0,0,0,15.44375,19,57,"2",21,3.5
"103.13",2,2,1,221207,2212,14,57.44375,557.48125,50,2,0,50,NA,NA,289.775,72.44375,0,72.44375,1,2,67,4489,75,108.665625,0,0,0,0,57.44375,5,15,"2",21,3.5
"103.14",2,2,1,221207,2212,15,14.99375,572.475,50,2,0,50,NA,NA,203.975,50.99375,0,50.99375,1,2,41,1681,100,101.9875,0,0,0,0,14.99375,12,36,"2",21,3.5
"104",2,2,1,221208,2212,1,57.375,57.375,50,2,0,50,NA,NA,337.5,84.375,0,84.375,1,1,90,8100,50,84.375,0,0,0,0,57.375,9,27,"2",19,3.8
"104.1",2,2,1,221208,2212,2,62,119.375,50,2,0,20,NA,NA,320,32,30,62,0.4,1,80,6400,70,112,0,0,0,0,62,0,0,"2",19,3.8
"104.2",2,2,1,221208,2212,3,72.640625,192.015625,50,2,0,35,NA,NA,329.375,57.640625,15,72.640625,0.7,1,85,7225,85,139.984375,0,0,0,0,72.640625,0,0,"2",19,3.8
"104.3",2,2,1,221208,2212,4,60.9375,252.953125,50,2,0,20,NA,NA,309.375,30.9375,30,60.9375,0.4,1,75,5625,70,108.28125,0,0,0,0,60.9375,0,0,"2",19,3.8
"104.4",2,2,1,221208,2212,5,61.775,314.728125,50,2,0,50,NA,NA,307.1,76.775,0,76.775,1,1,74,5476,100,153.55,0,0,0,0,61.775,5,15,"2",19,3.8
"104.5",2,2,1,221208,2212,6,50,364.728125,50,2,0,0,NA,NA,297.5,0,50,50,0,1,70,4900,50,74.375,0,0,0,0,50,0,0,"2",19,3.8
"104.6",2,2,1,221208,2212,7,24.74375,389.471875,50,2,0,50,NA,NA,266.975,66.74375,0,66.74375,1,1,59,3481,100,133.4875,0,0,0,0,24.74375,14,42,"2",19,3.8
"104.7",2,2,1,221208,2212,8,50,439.471875,50,2,0,0,NA,NA,294.975,0,50,50,0,1,69,4761,50,73.74375,0,0,0,0,50,0,0,"2",19,3.8
"104.8",2,2,1,221208,2212,9,50,489.471875,50,2,0,0,NA,NA,257.6,0,50,50,0,1,56,3136,50,64.4,0,0,0,0,50,0,0,"2",19,3.8
"104.9",2,2,1,221208,2212,10,44,533.471875,50,2,0,0,NA,NA,223.1,0,50,50,0,1,46,2116,50,55.775,0,0,0,0,44,2,6,"2",19,3.8
"104.10",2,2,1,221208,2212,11,20.75,554.221875,50,2,0,45,NA,NA,270,60.75,5,65.75,0.9,1,60,3600,95,128.25,0,0,0,0,20.75,15,45,"2",19,3.8
"104.11",2,2,1,221208,2212,12,50,604.221875,50,2,0,0,NA,NA,254.375,0,50,50,0,1,55,3025,50,63.59375,0,0,0,0,50,0,0,"2",19,3.8
"104.12",2,2,1,221208,2212,13,53.733125,657.955,50,2,0,15,NA,NA,289.775,21.733125,35,56.733125,0.3,1,67,4489,65,94.176875,0,0,0,0,53.733125,1,3,"2",19,3.8
"104.13",2,2,1,221208,2212,14,31.221875,689.176875,50,2,0,25,NA,NA,289.775,36.221875,25,61.221875,0.5,1,67,4489,75,108.665625,0,0,0,0,31.221875,10,30,"2",19,3.8
"104.14",2,2,1,221208,2212,15,20.99375,710.170625,50,2,0,50,NA,NA,203.975,50.99375,0,50.99375,1,1,41,1681,100,101.9875,0,0,0,0,20.99375,10,30,"2",19,3.8
"105",2,2,1,221209,2212,1,78.28125,78.28125,50,1,3,30,NA,NA,337.5,63.28125,20,83.28125,0.6,0,90,8100,50,84.375,21.09375,5,0,5,78.28125,0,0,"2",21,3.2
"105.1",2,2,1,221209,2212,2,57,135.28125,50,1,3,35,NA,NA,320,52,15,67,0.7,0,80,6400,70,112,28,10,0,10,57,0,0,"2",21,3.2
"105.2",2,2,1,221209,2212,3,47.34765625,182.62890625,50,1,3,35,NA,NA,329.375,47.34765625,15,62.34765625,0.7,0,85,7225,85,139.984375,34.99609375,15,0,15,47.34765625,0,0,"2",21,3.2
"105.3",2,2,1,221209,2212,4,70.2734375,252.90234375,50,1,3,20,NA,NA,309.375,50.2734375,30,80.2734375,0.4,0,75,5625,70,108.28125,27.0703125,10,0,10,70.2734375,0,0,"2",21,3.2
"105.4",2,2,1,221209,2212,5,63.3875,316.28984375,50,1,3,25,NA,NA,307.1,38.3875,25,63.3875,0.5,0,74,5476,100,153.55,38.3875,0,0,0,63.3875,0,0,"2",21,3.2
"105.5",2,2,1,221209,2212,6,77.78125,394.07109375,50,1,3,20,NA,NA,297.5,55.78125,30,85.78125,0.4,0,70,4900,50,74.375,18.59375,8,0,8,77.78125,0,0,"2",21,3.2
"105.6",2,2,1,221209,2212,7,51.371875,445.44296875,50,1,3,22,NA,NA,266.975,33.371875,28,61.371875,0.44,0,59,3481,100,133.4875,33.371875,10,0,10,51.371875,0,0,"2",21,3.2
"105.7",2,2,1,221209,2212,8,80.3078125,525.75078125,50,1,3,20,NA,NA,294.975,55.3078125,30,85.3078125,0.4,0,69,4761,50,73.74375,18.4359375,5,0,5,80.3078125,0,0,"2",21,3.2
"105.8",2,2,1,221209,2212,9,73.3,599.05078125,50,1,3,20,NA,NA,257.6,48.3,30,78.3,0.4,0,56,3136,50,64.4,16.1,5,0,5,73.3,0,0,"2",21,3.2
"105.9",2,2,1,221209,2212,10,71.83125,670.88203125,50,1,3,20,NA,NA,223.1,41.83125,30,71.83125,0.4,0,46,2116,50,55.775,13.94375,0,0,0,71.83125,0,0,"2",21,3.2
"105.10",2,2,1,221209,2212,11,50.4375,721.31953125,50,1,3,15,NA,NA,270,35.4375,35,70.4375,0.3,0,60,3600,95,128.25,32.0625,20,0,20,50.4375,0,0,"2",21,3.2
"105.11",2,2,1,221209,2212,12,70.6953125,792.01484375,50,1,3,17,NA,NA,254.375,47.6953125,33,80.6953125,0.34,0,55,3025,50,63.59375,15.8984375,10,0,10,70.6953125,0,0,"2",21,3.2
"105.12",2,2,1,221209,2212,13,71.89953125,863.914375,50,1,3,17,NA,NA,289.775,48.89953125,33,81.89953125,0.34,0,67,4489,65,94.176875,23.54421875,10,0,10,71.89953125,0,0,"2",21,3.2
"105.13",2,2,1,221209,2212,14,70.27734375,934.19171875,50,1,3,15,NA,NA,289.775,45.27734375,35,80.27734375,0.3,0,67,4489,75,108.665625,27.16640625,10,0,10,70.27734375,0,0,"2",21,3.2
"105.14",2,2,1,221209,2212,15,66.496875,1000.68859375,50,1,3,0,NA,NA,203.975,25.496875,50,75.496875,0,0,41,1681,100,101.9875,25.496875,9,0,9,66.496875,0,0,"2",21,3.2
"106",2,2,1,221210,2212,1,100.28125,100.28125,50,1,1,10,NA,NA,337.5,63.28125,40,103.28125,0.2,0,90,8100,50,84.375,21.09375,3,0,3,100.28125,0,0,"1",19,3.7
"106.1",2,2,1,221210,2212,2,90,190.28125,50,1,1,10,NA,NA,320,52,40,92,0.2,0,80,6400,70,112,28,2,0,2,90,0,0,"1",19,3.7
"106.2",2,2,1,221210,2212,3,77.34765625,267.62890625,50,1,1,20,NA,NA,329.375,47.34765625,30,77.34765625,0.4,0,85,7225,85,139.984375,34.99609375,0,0,0,77.34765625,0,0,"1",19,3.7
"106.3",2,2,1,221210,2212,4,90.2734375,357.90234375,50,1,1,10,NA,NA,309.375,50.2734375,40,90.2734375,0.2,0,75,5625,70,108.28125,27.0703125,0,0,0,90.2734375,0,0,"1",19,3.7
"106.4",2,2,1,221210,2212,5,63.3875,421.28984375,50,1,1,15,NA,NA,307.1,38.3875,35,73.3875,0.3,0,74,5476,100,153.55,38.3875,10,0,10,63.3875,0,0,"1",19,3.7
"106.5",2,2,1,221210,2212,6,85.78125,507.07109375,50,1,1,15,NA,NA,297.5,55.78125,35,90.78125,0.3,0,70,4900,50,74.375,18.59375,5,0,5,85.78125,0,0,"1",19,3.7
"106.6",2,2,1,221210,2212,7,57.371875,564.44296875,50,1,1,20,NA,NA,266.975,33.371875,30,63.371875,0.4,0,59,3481,100,133.4875,33.371875,6,0,6,57.371875,0,0,"1",19,3.7
"106.7",2,2,1,221210,2212,8,85.3078125,649.75078125,50,1,1,15,NA,NA,294.975,55.3078125,35,90.3078125,0.3,0,69,4761,50,73.74375,18.4359375,5,0,5,85.3078125,0,0,"1",19,3.7
"106.8",2,2,1,221210,2212,9,93.3,743.05078125,50,1,1,0,NA,NA,257.6,48.3,50,98.3,0,0,56,3136,50,64.4,16.1,5,0,5,93.3,0,0,"1",19,3.7
"106.9",2,2,1,221210,2212,10,80.83125,823.88203125,50,1,1,5,NA,NA,223.1,41.83125,45,86.83125,0.1,0,46,2116,50,55.775,13.94375,6,0,6,80.83125,0,0,"1",19,3.7
"106.10",2,2,1,221210,2212,11,60.4375,884.31953125,50,1,1,15,NA,NA,270,35.4375,35,70.4375,0.3,0,60,3600,95,128.25,32.0625,10,0,10,60.4375,0,0,"1",19,3.7
"106.11",2,2,1,221210,2212,12,74.6953125,959.01484375,50,1,1,20,NA,NA,254.375,47.6953125,30,77.6953125,0.4,0,55,3025,50,63.59375,15.8984375,3,0,3,74.6953125,0,0,"1",19,3.7
"106.12",2,2,1,221210,2212,13,60.89953125,1019.914375,50,1,1,30,NA,NA,289.775,48.89953125,20,68.89953125,0.6,0,67,4489,65,94.176875,23.54421875,8,0,8,60.89953125,0,0,"1",19,3.7
"106.13",2,2,1,221210,2212,14,80.27734375,1100.19171875,50,1,1,10,NA,NA,289.775,45.27734375,40,85.27734375,0.2,0,67,4489,75,108.665625,27.16640625,5,0,5,80.27734375,0,0,"1",19,3.7
"106.14",2,2,1,221210,2212,15,50.496875,1150.68859375,50,1,1,15,NA,NA,203.975,25.496875,35,60.496875,0.3,0,41,1681,100,101.9875,25.496875,10,0,10,50.496875,0,0,"1",19,3.7
"107",2,2,1,221211,2212,1,88.28125,88.28125,50,1,4,25,NA,NA,337.5,63.28125,25,88.28125,0.5,0,90,8100,50,84.375,21.09375,0,0,0,88.28125,0,0,"1",18,3
"107.1",2,2,1,221211,2212,2,87,175.28125,50,1,4,15,NA,NA,320,52,35,87,0.3,0,80,6400,70,112,28,0,0,0,87,0,0,"1",18,3
"107.2",2,2,1,221211,2212,3,87.34765625,262.62890625,50,1,4,10,NA,NA,329.375,47.34765625,40,87.34765625,0.2,0,85,7225,85,139.984375,34.99609375,0,0,0,87.34765625,0,0,"1",18,3
"107.3",2,2,1,221211,2212,4,70.2734375,332.90234375,50,1,4,30,NA,NA,309.375,50.2734375,20,70.2734375,0.6,0,75,5625,70,108.28125,27.0703125,0,0,0,70.2734375,0,0,"1",18,3
"107.4",2,2,1,221211,2212,5,71.3875,404.28984375,50,1,4,17,NA,NA,307.1,38.3875,33,71.3875,0.34,0,74,5476,100,153.55,38.3875,0,0,0,71.3875,0,0,"1",18,3
"107.5",2,2,1,221211,2212,6,90.78125,495.07109375,50,1,4,15,NA,NA,297.5,55.78125,35,90.78125,0.3,0,70,4900,50,74.375,18.59375,0,0,0,90.78125,0,0,"1",18,3
"107.6",2,2,1,221211,2212,7,69.371875,564.44296875,50,1,4,12,NA,NA,266.975,33.371875,38,71.371875,0.24,0,59,3481,100,133.4875,33.371875,2,0,2,69.371875,0,0,"1",18,3
"107.7",2,2,1,221211,2212,8,80.3078125,644.75078125,50,1,4,25,NA,NA,294.975,55.3078125,25,80.3078125,0.5,0,69,4761,50,73.74375,18.4359375,0,0,0,80.3078125,0,0,"1",18,3
"107.8",2,2,1,221211,2212,9,72.3,717.05078125,50,1,4,26,NA,NA,257.6,48.3,24,72.3,0.52,0,56,3136,50,64.4,16.1,0,0,0,72.3,0,0,"1",18,3
"107.9",2,2,1,221211,2212,10,73.83125,790.88203125,50,1,4,14,NA,NA,223.1,41.83125,36,77.83125,0.28,0,46,2116,50,55.775,13.94375,4,0,4,73.83125,0,0,"1",18,3
"107.10",2,2,1,221211,2212,11,70.4375,861.31953125,50,1,4,15,NA,NA,270,35.4375,35,70.4375,0.3,0,60,3600,95,128.25,32.0625,0,0,0,70.4375,0,0,"1",18,3
"107.11",2,2,1,221211,2212,12,87.6953125,949.01484375,50,1,4,10,NA,NA,254.375,47.6953125,40,87.6953125,0.2,0,55,3025,50,63.59375,15.8984375,0,0,0,87.6953125,0,0,"1",18,3
"107.12",2,2,1,221211,2212,13,84.89953125,1033.914375,50,1,4,12,NA,NA,289.775,48.89953125,38,86.89953125,0.24,0,67,4489,65,94.176875,23.54421875,2,0,2,84.89953125,0,0,"1",18,3
"107.13",2,2,1,221211,2212,14,65.27734375,1099.19171875,50,1,4,30,NA,NA,289.775,45.27734375,20,65.27734375,0.6,0,67,4489,75,108.665625,27.16640625,0,0,0,65.27734375,0,0,"1",18,3
"107.14",2,2,1,221211,2212,15,54.496875,1153.68859375,50,1,4,18,NA,NA,203.975,25.496875,32,57.496875,0.36,0,41,1681,100,101.9875,25.496875,3,0,3,54.496875,0,0,"1",18,3
"108",2,2,1,221212,2212,1,87.28125,87.28125,50,1,2,25,NA,NA,337.5,63.28125,25,88.28125,0.5,0,90,8100,50,84.375,21.09375,1,0,1,87.28125,0,0,"1",21,3.9
"108.1",2,2,1,221212,2212,2,82,169.28125,50,1,2,20,NA,NA,320,52,30,82,0.4,0,80,6400,70,112,28,0,0,0,82,0,0,"1",21,3.9
"108.2",2,2,1,221212,2212,3,76.34765625,245.62890625,50,1,2,20,NA,NA,329.375,47.34765625,30,77.34765625,0.4,0,85,7225,85,139.984375,34.99609375,1,0,1,76.34765625,0,0,"1",21,3.9
"108.3",2,2,1,221212,2212,4,85.2734375,330.90234375,50,1,2,15,NA,NA,309.375,50.2734375,35,85.2734375,0.3,0,75,5625,70,108.28125,27.0703125,0,0,0,85.2734375,0,0,"1",21,3.9
"108.4",2,2,1,221212,2212,5,71.3875,402.28984375,50,1,2,17,NA,NA,307.1,38.3875,33,71.3875,0.34,0,74,5476,100,153.55,38.3875,0,0,0,71.3875,0,0,"1",21,3.9
"108.5",2,2,1,221212,2212,6,85.78125,488.07109375,50,1,2,20,NA,NA,297.5,55.78125,30,85.78125,0.4,0,70,4900,50,74.375,18.59375,0,0,0,85.78125,0,0,"1",21,3.9
"108.6",2,2,1,221212,2212,7,78.371875,566.44296875,50,1,2,5,NA,NA,266.975,33.371875,45,78.371875,0.1,0,59,3481,100,133.4875,33.371875,0,0,0,78.371875,0,0,"1",21,3.9
"108.7",2,2,1,221212,2212,8,96.3078125,662.75078125,50,1,2,9,NA,NA,294.975,55.3078125,41,96.3078125,0.18,0,69,4761,50,73.74375,18.4359375,0,0,0,96.3078125,0,0,"1",21,3.9
"108.8",2,2,1,221212,2212,9,88.3,751.05078125,50,1,2,10,NA,NA,257.6,48.3,40,88.3,0.2,0,56,3136,50,64.4,16.1,0,0,0,88.3,0,0,"1",21,3.9
"108.9",2,2,1,221212,2212,10,84.83125,835.88203125,50,1,2,7,NA,NA,223.1,41.83125,43,84.83125,0.14,0,46,2116,50,55.775,13.94375,0,0,0,84.83125,0,0,"1",21,3.9
"108.10",2,2,1,221212,2212,11,70.4375,906.31953125,50,1,2,15,NA,NA,270,35.4375,35,70.4375,0.3,0,60,3600,95,128.25,32.0625,0,0,0,70.4375,0,0,"1",21,3.9
"108.11",2,2,1,221212,2212,12,89.6953125,996.01484375,50,1,2,8,NA,NA,254.375,47.6953125,42,89.6953125,0.16,0,55,3025,50,63.59375,15.8984375,0,0,0,89.6953125,0,0,"1",21,3.9
"108.12",2,2,1,221212,2212,13,90.89953125,1086.914375,50,1,2,8,NA,NA,289.775,48.89953125,42,90.89953125,0.16,0,67,4489,65,94.176875,23.54421875,0,0,0,90.89953125,0,0,"1",21,3.9
"108.13",2,2,1,221212,2212,14,83.27734375,1170.19171875,50,1,2,12,NA,NA,289.775,45.27734375,38,83.27734375,0.24,0,67,4489,75,108.665625,27.16640625,0,0,0,83.27734375,0,0,"1",21,3.9
"108.14",2,2,1,221212,2212,15,67.496875,1237.68859375,50,1,2,8,NA,NA,203.975,25.496875,42,67.496875,0.16,0,41,1681,100,101.9875,25.496875,0,0,0,67.496875,0,0,"1",21,3.9
"109",2,2,1,221313,2213,1,107.234375,107.234375,50,1,2,0,NA,NA,254.375,57.234375,50,107.234375,0,0,55,3025,20,25.4375,6.359375,0,0,0,107.234375,0,0,"2",20,3
"109.1",2,2,1,221313,2213,2,93.0625,200.296875,50,1,2,25,NA,NA,309.375,68.0625,25,93.0625,0.5,0,75,5625,24,37.125,9.28125,0,0,0,93.0625,0,0,"2",20,3
"109.2",2,2,1,221313,2213,3,100.041625,300.3385,50,1,2,20,NA,NA,325.775,70.041625,30,100.041625,0.4,0,83,6889,28,45.6085,11.402125,0,0,0,100.041625,0,0,"2",20,3
"109.3",2,2,1,221313,2213,4,77.349375,377.687875,50,1,2,5,NA,NA,143.775,32.349375,45,77.349375,0.1,0,27,729,20,14.3775,3.594375,0,0,0,77.349375,0,0,"2",20,3
"109.4",2,2,1,221313,2213,5,95.815,473.502875,50,1,2,0,NA,NA,215.6,45.815,50,95.815,0,0,44,1936,30,32.34,8.085,0,0,0,95.815,0,0,"2",20,3
"109.5",2,2,1,221313,2213,6,97.0375,570.540375,50,1,2,10,NA,NA,270,57.0375,40,97.0375,0.2,0,60,3600,31,41.85,10.4625,0,0,0,97.0375,0,0,"2",20,3
"109.6",2,2,1,221313,2213,7,84.53575,655.076125,50,1,2,12,NA,NA,191.9,46.53575,38,84.53575,0.24,0,38,1444,6,5.757,1.43925,0,0,0,84.53575,0,0,"2",20,3
"109.7",2,2,1,221313,2213,8,78.08984375,733.16596875,50,1,2,5,NA,NA,134.375,33.08984375,45,78.08984375,0.1,0,25,625,3,2.015625,0.50390625,0,0,0,78.08984375,0,0,"2",20,3
"109.8",2,2,1,221313,2213,9,82.542,815.70796875,50,1,2,20,NA,NA,302.4,52.542,30,82.542,0.4,0,72,5184,61,92.232,23.058,0,0,0,82.542,0,0,"2",20,3
"109.9",2,2,1,221313,2213,10,85.264,900.97196875,50,1,2,20,NA,NA,281.6,55.264,30,85.264,0.4,0,64,4096,43,60.544,15.136,0,0,0,85.264,0,0,"2",20,3
"109.10",2,2,1,221313,2213,11,50.1555,951.12746875,50,1,2,15,NA,NA,215.6,40.1555,35,75.1555,0.3,0,44,1936,51,54.978,13.7445,25,0,25,50.1555,0,0,"2",20,3
"109.11",2,2,1,221313,2213,12,53.390625,1004.51809375,50,1,2,25,NA,NA,237.5,48.390625,25,73.390625,0.5,0,50,2500,37,43.9375,10.984375,20,0,20,53.390625,0,0,"2",20,3
"109.12",2,2,1,221313,2213,13,76.11253125,1080.630625,50,1,2,0,NA,NA,104.975,26.11253125,50,76.11253125,0,0,19,361,1,0.524875,0.13121875,0,0,0,76.11253125,0,0,"2",20,3
"109.13",2,2,1,221313,2213,14,74.775,1155.405625,50,1,2,10,NA,NA,139.1,34.775,40,74.775,0.2,0,26,676,0,0,0,0,0,0,74.775,0,0,"2",20,3
"109.14",2,2,1,221313,2213,15,45.363,1200.768625,50,1,2,40,NA,NA,292.4,53.363,10,63.363,0.8,0,68,4624,54,78.948,19.737,18,0,18,45.363,0,0,"2",20,3
"110",2,2,1,221613,2216,1,107.9921875,107.9921875,50,1,3,10,NA,NA,329.375,69.9921875,40,109.9921875,0.2,0,85,7225,30,49.40625,12.3515625,2,0,2,107.9921875,0,0,"2",29,3.8
"110.1",2,2,1,221613,2216,2,87.39475,195.3869375,50,1,3,12,NA,NA,323.9,49.39475,38,87.39475,0.24,0,82,6724,78,126.321,31.58025,0,0,0,87.39475,0,0,"2",29,3.8
"110.2",2,2,1,221613,2216,3,94,289.3869375,50,1,3,10,NA,NA,320,54,40,94,0.2,0,80,6400,65,104,26,0,0,0,94,0,0,"2",29,3.8
"110.3",2,2,1,221613,2216,4,109.228125,398.6150625,50,1,3,5,NA,NA,329.375,64.228125,45,109.228125,0.1,0,85,7225,44,72.4625,18.115625,0,0,0,109.228125,0,0,"2",29,3.8
"110.4",2,2,1,221613,2216,5,99.1953125,497.810375,50,1,3,15,NA,NA,309.375,64.1953125,35,99.1953125,0.3,0,75,5625,34,52.59375,13.1484375,0,0,0,99.1953125,0,0,"2",29,3.8
"110.5",2,2,1,221613,2216,6,106.33596875,604.14634375,50,1,3,5,NA,NA,304.775,61.33596875,45,106.33596875,0.1,0,73,5329,39,59.431125,14.85778125,0,0,0,106.33596875,0,0,"2",29,3.8
"110.6",2,2,1,221613,2216,7,102.23046875,706.3768125,50,1,3,5,NA,NA,284.375,57.23046875,45,102.23046875,0.1,0,65,4225,39,55.453125,13.86328125,0,0,0,102.23046875,0,0,"2",29,3.8
"110.7",2,2,1,221613,2216,8,102.36278125,808.73959375,50,1,3,10,NA,NA,313.775,62.36278125,40,102.36278125,0.2,0,77,5929,41,64.323875,16.08096875,0,0,0,102.36278125,0,0,"2",29,3.8
"110.8",2,2,1,221613,2216,9,104.9798125,913.71940625,50,1,3,11,NA,NA,317.975,65.9798125,39,104.9798125,0.22,0,79,6241,34,54.05575,13.5139375,0,0,0,104.9798125,0,0,"2",29,3.8
"110.9",2,2,1,221613,2216,10,103.2675,1016.98690625,50,1,3,11,NA,NA,311.6,64.2675,39,103.2675,0.22,0,76,5776,35,54.53,13.6325,0,0,0,103.2675,0,0,"2",29,3.8
"110.10",2,2,1,221613,2216,11,108.05090625,1125.0378125,50,1,3,5,NA,NA,294.975,63.05090625,45,108.05090625,0.1,0,69,4761,29,42.771375,10.69284375,0,0,0,108.05090625,0,0,"2",29,3.8
"110.11",2,2,1,221613,2216,12,105.9555,1230.9933125,50,1,3,7,NA,NA,307.1,62.9555,43,105.9555,0.14,0,74,5476,36,55.278,13.8195,0,0,0,105.9555,0,0,"2",29,3.8
"110.12",2,2,1,221613,2216,13,104.0545,1335.0478125,50,1,3,6,NA,NA,272.975,60.0545,44,104.0545,0.12,0,61,3721,24,32.757,8.18925,0,0,0,104.0545,0,0,"2",29,3.8
"110.13",2,2,1,221613,2216,14,102.24925,1437.2970625,50,1,3,5,NA,NA,275.9,57.24925,45,102.24925,0.1,0,62,3844,34,46.903,11.72575,0,0,0,102.24925,0,0,"2",29,3.8
"110.14",2,2,1,221613,2216,15,95.64453125,1532.94159375,50,1,3,10,NA,NA,254.375,55.64453125,40,95.64453125,0.2,0,55,3025,25,31.796875,7.94921875,0,0,0,95.64453125,0,0,"2",29,3.8
"111",2,2,1,221314,2213,1,82.234375,82.234375,50,1,1,25,NA,NA,254.375,57.234375,25,82.234375,0.5,0,55,3025,20,25.4375,6.359375,0,0,0,82.234375,0,0,"2",21,3.8
"111.1",2,2,1,221314,2213,2,93.0625,175.296875,50,1,1,25,NA,NA,309.375,68.0625,25,93.0625,0.5,0,75,5625,24,37.125,9.28125,0,0,0,93.0625,0,0,"2",21,3.8
"111.2",2,2,1,221314,2213,3,120.041625,295.3385,50,1,1,0,NA,NA,325.775,70.041625,50,120.041625,0,0,83,6889,28,45.6085,11.402125,0,0,0,120.041625,0,0,"2",21,3.8
"111.3",2,2,1,221314,2213,4,82.349375,377.687875,50,1,1,0,NA,NA,143.775,32.349375,50,82.349375,0,0,27,729,20,14.3775,3.594375,0,0,0,82.349375,0,0,"2",21,3.8
"111.4",2,2,1,221314,2213,5,75.815,453.502875,50,1,1,20,NA,NA,215.6,45.815,30,75.815,0.4,0,44,1936,30,32.34,8.085,0,0,0,75.815,0,0,"2",21,3.8
"111.5",2,2,1,221314,2213,6,102.0375,555.540375,50,1,1,5,NA,NA,270,57.0375,45,102.0375,0.1,0,60,3600,31,41.85,10.4625,0,0,0,102.0375,0,0,"2",21,3.8
"111.6",2,2,1,221314,2213,7,91.53575,647.076125,50,1,1,5,NA,NA,191.9,46.53575,45,91.53575,0.1,0,38,1444,6,5.757,1.43925,0,0,0,91.53575,0,0,"2",21,3.8
"111.7",2,2,1,221314,2213,8,83.08984375,730.16596875,50,1,1,0,NA,NA,134.375,33.08984375,50,83.08984375,0,0,25,625,3,2.015625,0.50390625,0,0,0,83.08984375,0,0,"2",21,3.8
"111.8",2,2,1,221314,2213,9,82.542,812.70796875,50,1,1,20,NA,NA,302.4,52.542,30,82.542,0.4,0,72,5184,61,92.232,23.058,0,0,0,82.542,0,0,"2",21,3.8
"111.9",2,2,1,221314,2213,10,100.264,912.97196875,50,1,1,5,NA,NA,281.6,55.264,45,100.264,0.1,0,64,4096,43,60.544,15.136,0,0,0,100.264,0,0,"2",21,3.8
"111.10",2,2,1,221314,2213,11,79.1555,992.12746875,50,1,1,10,NA,NA,215.6,40.1555,40,80.1555,0.2,0,44,1936,51,54.978,13.7445,1,0,1,79.1555,0,0,"2",21,3.8
"111.11",2,2,1,221314,2213,12,98.390625,1090.51809375,50,1,1,0,NA,NA,237.5,48.390625,50,98.390625,0,0,50,2500,37,43.9375,10.984375,0,0,0,98.390625,0,0,"2",21,3.8
"111.12",2,2,1,221314,2213,13,76.11253125,1166.630625,50,1,1,0,NA,NA,104.975,26.11253125,50,76.11253125,0,0,19,361,1,0.524875,0.13121875,0,0,0,76.11253125,0,0,"2",21,3.8
"111.13",2,2,1,221314,2213,14,84.775,1251.405625,50,1,1,0,NA,NA,139.1,34.775,50,84.775,0,0,26,676,0,0,0,0,0,0,84.775,0,0,"2",21,3.8
"111.14",2,2,1,221314,2213,15,93.363,1344.768625,50,1,1,10,NA,NA,292.4,53.363,40,93.363,0.2,0,68,4624,54,78.948,19.737,0,0,0,93.363,0,0,"2",21,3.8
"112",2,2,1,221614,2216,1,53.46875,53.46875,50,2,0,10,NA,NA,329.375,16.46875,40,56.46875,0.2,2,85,7225,30,49.40625,0,0,0,0,53.46875,1,3,"1",21,3.9
"112.1",2,2,1,221614,2216,2,56.975,110.44375,50,2,0,50,NA,NA,323.9,80.975,0,80.975,1,2,82,6724,78,126.321,0,0,0,0,56.975,8,24,"1",21,3.9
"112.2",2,2,1,221614,2216,3,56,166.44375,50,2,0,40,NA,NA,320,64,10,74,0.8,2,80,6400,65,104,0,0,0,0,56,6,18,"1",21,3.9
"112.3",2,2,1,221614,2216,4,62.9375,229.38125,50,2,0,20,NA,NA,329.375,32.9375,30,62.9375,0.4,2,85,7225,44,72.4625,0,0,0,0,62.9375,0,0,"1",21,3.9
